Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,LLOC_NAIX,EDAT_Q,SEXE
2015-01-01,7,Horta-Guinardó,35,el Guinardó,7,4,14,1
2015-01-01,7,Horta-Guinardó,35,el Guinardó,8,4,14,2
2015-01-01,7,Horta-Guinardó,35,el Guinardó,6,4,15,1
2015-01-01,7,Horta-Guinardó,35,el Guinardó,..,4,15,2
2015-01-01,7,Horta-Guinardó,35,el Guinardó,9,4,16,1
2015-01-01,7,Horta-Guinardó,35,el Guinardó,..,4,16,2
2015-01-01,7,Horta-Guinardó,35,el Guinardó,6,4,17,1
2015-01-01,7,Horta-Guinardó,35,el Guinardó,..,4,17,2
2015-01-01,7,Horta-Guinardó,35,el Guinardó,..,4,18,1
2015-01-01,7,Horta-Guinardó,35,el Guinardó,..,4,19,1
2015-01-01,7,Horta-Guinardó,35,el Guinardó,11,5,0,1
2015-01-01,7,Horta-Guinardó,35,el Guinardó,13,5,0,2
2015-01-01,7,Horta-Guinardó,35,el Guinardó,42,5,1,1
2015-01-01,7,Horta-Guinardó,35,el Guinardó,42,5,1,2
2015-01-01,7,Horta-Guinardó,35,el Guinardó,107,5,2,1
2015-01-01,7,Horta-Guinardó,35,el Guinardó,112,5,2,2
2015-01-01,7,Horta-Guinardó,35,el Guinardó,169,5,3,1
2015-01-01,7,Horta-Guinardó,35,el Guinardó,168,5,3,2
2015-01-01,7,Horta-Guinardó,35,el Guinardó,239,5,4,1
2015-01-01,7,Horta-Guinardó,35,el Guinardó,203,5,4,2
2015-01-01,7,Horta-Guinardó,35,el Guinardó,355,5,5,1
2015-01-01,7,Horta-Guinardó,35,el Guinardó,265,5,5,2
2015-01-01,7,Horta-Guinardó,35,el Guinardó,496,5,6,1
2015-01-01,7,Horta-Guinardó,35,el Guinardó,356,5,6,2
2015-01-01,7,Horta-Guinardó,35,el Guinardó,500,5,7,1
2015-01-01,7,Horta-Guinardó,35,el Guinardó,397,5,7,2
2015-01-01,7,Horta-Guinardó,35,el Guinardó,380,5,8,1
2015-01-01,7,Horta-Guinardó,35,el Guinardó,328,5,8,2
2015-01-01,7,Horta-Guinardó,35,el Guinardó,320,5,9,1
2015-01-01,7,Horta-Guinardó,35,el Guinardó,230,5,9,2
2015-01-01,7,Horta-Guinardó,35,el Guinardó,239,5,10,1
2015-01-01,7,Horta-Guinardó,35,el Guinardó,150,5,10,2
2015-01-01,7,Horta-Guinardó,35,el Guinardó,164,5,11,1
2015-01-01,7,Horta-Guinardó,35,el Guinardó,104,5,11,2
2015-01-01,7,Horta-Guinardó,35,el Guinardó,125,5,12,1
2015-01-01,7,Horta-Guinardó,35,el Guinardó,70,5,12,2
2015-01-01,7,Horta-Guinardó,35,el Guinardó,76,5,13,1
2015-01-01,7,Horta-Guinardó,35,el Guinardó,34,5,13,2
2015-01-01,7,Horta-Guinardó,35,el Guinardó,38,5,14,1
2015-01-01,7,Horta-Guinardó,35,el Guinardó,20,5,14,2
2015-01-01,7,Horta-Guinardó,35,el Guinardó,27,5,15,1
2015-01-01,7,Horta-Guinardó,35,el Guinardó,11,5,15,2
2015-01-01,7,Horta-Guinardó,35,el Guinardó,14,5,16,1
2015-01-01,7,Horta-Guinardó,35,el Guinardó,10,5,16,2
2015-01-01,7,Horta-Guinardó,35,el Guinardó,16,5,17,1
2015-01-01,7,Horta-Guinardó,35,el Guinardó,5,5,17,2
2015-01-01,7,Horta-Guinardó,35,el Guinardó,..,5,18,1
2015-01-01,7,Horta-Guinardó,35,el Guinardó,..,5,18,2
2015-01-01,7,Horta-Guinardó,35,el Guinardó,..,5,19,1
2015-01-01,7,Horta-Guinardó,35,el Guinardó,..,6,5,1
2015-01-01,7,Horta-Guinardó,35,el Guinardó,..,6,6,1
2015-01-01,7,Horta-Guinardó,35,el Guinardó,..,6,7,1
2015-01-01,7,Horta-Guinardó,35,el Guinardó,..,6,8,2
2015-01-01,7,Horta-Guinardó,35,el Guinardó,..,6,9,1
2015-01-01,7,Horta-Guinardó,35,el Guinardó,..,6,14,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,170,1,0,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,170,1,0,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,216,1,1,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,218,1,1,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,222,1,2,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,210,1,2,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,170,1,3,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,199,1,3,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,158,1,4,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,185,1,4,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,171,1,5,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,170,1,5,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,156,1,6,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,179,1,6,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,231,1,7,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,241,1,7,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,316,1,8,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,277,1,8,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,264,1,9,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,233,1,9,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,240,1,10,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,224,1,10,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,188,1,11,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,194,1,11,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,160,1,12,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,123,1,12,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,133,1,13,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,149,1,13,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,102,1,14,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,86,1,14,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,63,1,15,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,57,1,15,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,76,1,16,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,47,1,16,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,47,1,17,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,23,1,17,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,18,1,18,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,5,1,18,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,1,19,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,1,19,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,1,20,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,2,0,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,7,2,0,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,8,2,1,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,13,2,1,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,12,2,2,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,6,2,2,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,5,2,3,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,2,3,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,2,4,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,11,2,4,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,9,2,5,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,9,2,5,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,10,2,6,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,12,2,6,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,17,2,7,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,16,2,7,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,13,2,8,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,22,2,8,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,15,2,9,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,28,2,9,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,22,2,10,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,19,2,10,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,29,2,11,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,26,2,11,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,34,2,12,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,27,2,12,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,35,2,13,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,28,2,13,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,25,2,14,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,24,2,14,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,27,2,15,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,26,2,15,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,17,2,16,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,14,2,16,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,23,2,17,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,7,2,17,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,17,2,18,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,8,2,18,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,5,2,19,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,2,19,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,2,20,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,3,0,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,3,0,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,3,1,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,3,1,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,3,2,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,3,2,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,3,3,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,3,4,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,3,4,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,11,3,5,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,6,3,5,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,28,3,6,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,13,3,6,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,26,3,7,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,21,3,7,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,26,3,8,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,24,3,8,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,36,3,9,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,23,3,9,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,60,3,10,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,46,3,10,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,100,3,11,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,84,3,11,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,139,3,12,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,94,3,12,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,170,3,13,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,142,3,13,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,125,3,14,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,119,3,14,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,121,3,15,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,68,3,15,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,90,3,16,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,66,3,16,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,58,3,17,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,25,3,17,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,48,3,18,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,18,3,18,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,10,3,19,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,3,20,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,4,0,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,4,1,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,4,1,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,4,2,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,4,2,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,4,3,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,4,4,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,4,4,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,8,4,5,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,4,5,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,19,4,6,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,13,4,6,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,10,4,7,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,15,4,7,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,12,4,8,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,11,4,8,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,8,4,9,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,14,4,9,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,9,4,10,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,13,4,10,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,4,11,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,6,4,11,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,4,12,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,4,12,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,4,13,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,4,14,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,4,14,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,4,15,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,4,15,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,4,16,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,4,17,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,4,17,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,4,18,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,4,19,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,5,5,0,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,5,0,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,9,5,1,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,8,5,1,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,14,5,2,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,20,5,2,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,21,5,3,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,26,5,3,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,23,5,4,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,14,5,4,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,30,5,5,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,26,5,5,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,42,5,6,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,40,5,6,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,53,5,7,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,39,5,7,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,37,5,8,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,41,5,8,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,32,5,9,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,27,5,9,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,21,5,10,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,22,5,10,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,26,5,11,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,15,5,11,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,11,5,12,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,8,5,12,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,10,5,13,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,9,5,13,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,8,5,14,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,5,14,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,5,15,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,5,15,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,5,16,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,5,16,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,5,17,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,5,17,2
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,5,18,1
2015-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,5,18,2
2015-01-01,7,Horta-Guinardó,37,el Carmel,611,1,0,1
2015-01-01,7,Horta-Guinardó,37,el Carmel,651,1,0,2
2015-01-01,7,Horta-Guinardó,37,el Carmel,638,1,1,1
2015-01-01,7,Horta-Guinardó,37,el Carmel,636,1,1,2
2015-01-01,7,Horta-Guinardó,37,el Carmel,480,1,2,1
2015-01-01,7,Horta-Guinardó,37,el Carmel,538,1,2,2
2015-01-01,7,Horta-Guinardó,37,el Carmel,429,1,3,1
2015-01-01,7,Horta-Guinardó,37,el Carmel,434,1,3,2
2015-01-01,7,Horta-Guinardó,37,el Carmel,453,1,4,1
2015-01-01,7,Horta-Guinardó,37,el Carmel,495,1,4,2
2015-01-01,7,Horta-Guinardó,37,el Carmel,450,1,5,1
2015-01-01,7,Horta-Guinardó,37,el Carmel,484,1,5,2
2015-01-01,7,Horta-Guinardó,37,el Carmel,627,1,6,1
2015-01-01,7,Horta-Guinardó,37,el Carmel,634,1,6,2
2015-01-01,7,Horta-Guinardó,37,el Carmel,811,1,7,1
2015-01-01,7,Horta-Guinardó,37,el Carmel,925,1,7,2
2015-01-01,7,Horta-Guinardó,37,el Carmel,808,1,8,1
2015-01-01,7,Horta-Guinardó,37,el Carmel,856,1,8,2
2015-01-01,7,Horta-Guinardó,37,el Carmel,720,1,9,1
2015-01-01,7,Horta-Guinardó,37,el Carmel,729,1,9,2
2015-01-01,7,Horta-Guinardó,37,el Carmel,497,1,10,1
2015-01-01,7,Horta-Guinardó,37,el Carmel,478,1,10,2
2015-01-01,7,Horta-Guinardó,37,el Carmel,302,1,11,1
2015-01-01,7,Horta-Guinardó,37,el Carmel,273,1,11,2
2015-01-01,7,Horta-Guinardó,37,el Carmel,196,1,12,1
2015-01-01,7,Horta-Guinardó,37,el Carmel,186,1,12,2
2015-01-01,7,Horta-Guinardó,37,el Carmel,122,1,13,1
2015-01-01,7,Horta-Guinardó,37,el Carmel,147,1,13,2
2015-01-01,7,Horta-Guinardó,37,el Carmel,120,1,14,1
2015-01-01,7,Horta-Guinardó,37,el Carmel,73,1,14,2
2015-01-01,7,Horta-Guinardó,37,el Carmel,93,1,15,1
2015-01-01,7,Horta-Guinardó,37,el Carmel,70,1,15,2
2015-01-01,7,Horta-Guinardó,37,el Carmel,70,1,16,1
2015-01-01,7,Horta-Guinardó,37,el Carmel,57,1,16,2
2015-01-01,7,Horta-Guinardó,37,el Carmel,49,1,17,1
2015-01-01,7,Horta-Guinardó,37,el Carmel,23,1,17,2
2015-01-01,7,Horta-Guinardó,37,el Carmel,18,1,18,1
2015-01-01,7,Horta-Guinardó,37,el Carmel,10,1,18,2
2015-01-01,7,Horta-Guinardó,37,el Carmel,..,1,19,1
2015-01-01,7,Horta-Guinardó,37,el Carmel,24,2,0,1
2015-01-01,7,Horta-Guinardó,37,el Carmel,28,2,0,2
2015-01-01,7,Horta-Guinardó,37,el Carmel,31,2,1,1
2015-01-01,7,Horta-Guinardó,37,el Carmel,36,2,1,2
2015-01-01,7,Horta-Guinardó,37,el Carmel,30,2,2,1
2015-01-01,7,Horta-Guinardó,37,el Carmel,24,2,2,2
2015-01-01,7,Horta-Guinardó,37,el Carmel,19,2,3,1
2015-01-01,7,Horta-Guinardó,37,el Carmel,19,2,3,2
2015-01-01,7,Horta-Guinardó,37,el Carmel,22,2,4,1
2015-01-01,7,Horta-Guinardó,37,el Carmel,20,2,4,2
2015-01-01,7,Horta-Guinardó,37,el Carmel,38,2,5,1
2015-01-01,7,Horta-Guinardó,37,el Carmel,36,2,5,2
2015-01-01,7,Horta-Guinardó,37,el Carmel,56,2,6,1
2015-01-01,7,Horta-Guinardó,37,el Carmel,60,2,6,2
2015-01-01,7,Horta-Guinardó,37,el Carmel,57,2,7,1
2015-01-01,7,Horta-Guinardó,37,el Carmel,65,2,7,2
2015-01-01,7,Horta-Guinardó,37,el Carmel,43,2,8,1
2015-01-01,7,Horta-Guinardó,37,el Carmel,48,2,8,2
2015-01-01,7,Horta-Guinardó,37,el Carmel,32,2,9,1
2015-01-01,7,Horta-Guinardó,37,el Carmel,46,2,9,2
2015-01-01,7,Horta-Guinardó,37,el Carmel,39,2,10,1
2015-01-01,7,Horta-Guinardó,37,el Carmel,43,2,10,2
2015-01-01,7,Horta-Guinardó,37,el Carmel,29,2,11,1
2015-01-01,7,Horta-Guinardó,37,el Carmel,27,2,11,2
2015-01-01,7,Horta-Guinardó,37,el Carmel,25,2,12,1
2015-01-01,7,Horta-Guinardó,37,el Carmel,18,2,12,2
2015-01-01,7,Horta-Guinardó,37,el Carmel,30,2,13,1
2015-01-01,7,Horta-Guinardó,37,el Carmel,25,2,13,2
2015-01-01,7,Horta-Guinardó,37,el Carmel,26,2,14,1
2015-01-01,7,Horta-Guinardó,37,el Carmel,19,2,14,2
2015-01-01,7,Horta-Guinardó,37,el Carmel,24,2,15,1
2015-01-01,7,Horta-Guinardó,37,el Carmel,30,2,15,2
2015-01-01,7,Horta-Guinardó,37,el Carmel,24,2,16,1
2015-01-01,7,Horta-Guinardó,37,el Carmel,16,2,16,2
2015-01-01,7,Horta-Guinardó,37,el Carmel,14,2,17,1
2015-01-01,7,Horta-Guinardó,37,el Carmel,6,2,17,2
2015-01-01,7,Horta-Guinardó,37,el Carmel,8,2,18,1
2015-01-01,7,Horta-Guinardó,37,el Carmel,..,2,18,2
2015-01-01,7,Horta-Guinardó,37,el Carmel,..,2,19,2
2015-01-01,7,Horta-Guinardó,37,el Carmel,..,3,0,1
2015-01-01,7,Horta-Guinardó,37,el Carmel,14,3,0,2
2015-01-01,7,Horta-Guinardó,37,el Carmel,19,3,1,1
2015-01-01,7,Horta-Guinardó,37,el Carmel,20,3,1,2
2015-01-01,7,Horta-Guinardó,37,el Carmel,13,3,2,1
2015-01-01,7,Horta-Guinardó,37,el Carmel,12,3,2,2
2015-01-01,7,Horta-Guinardó,37,el Carmel,10,3,3,1
2015-01-01,7,Horta-Guinardó,37,el Carmel,9,3,3,2
2015-01-01,7,Horta-Guinardó,37,el Carmel,21,3,4,1
2015-01-01,7,Horta-Guinardó,37,el Carmel,18,3,4,2
2015-01-01,7,Horta-Guinardó,37,el Carmel,47,3,5,1
2015-01-01,7,Horta-Guinardó,37,el Carmel,46,3,5,2
2015-01-01,7,Horta-Guinardó,37,el Carmel,73,3,6,1
2015-01-01,7,Horta-Guinardó,37,el Carmel,73,3,6,2
2015-01-01,7,Horta-Guinardó,37,el Carmel,73,3,7,1
2015-01-01,7,Horta-Guinardó,37,el Carmel,73,3,7,2
2015-01-01,7,Horta-Guinardó,37,el Carmel,102,3,8,1
2015-01-01,7,Horta-Guinardó,37,el Carmel,90,3,8,2
2015-01-01,7,Horta-Guinardó,37,el Carmel,171,3,9,1
2015-01-01,7,Horta-Guinardó,37,el Carmel,147,3,9,2
2015-01-01,7,Horta-Guinardó,37,el Carmel,332,3,10,1
2015-01-01,7,Horta-Guinardó,37,el Carmel,319,3,10,2
2015-01-01,7,Horta-Guinardó,37,el Carmel,470,3,11,1
2015-01-01,7,Horta-Guinardó,37,el Carmel,367,3,11,2
2015-01-01,7,Horta-Guinardó,37,el Carmel,616,3,12,1
2015-01-01,7,Horta-Guinardó,37,el Carmel,501,3,12,2
2015-01-01,7,Horta-Guinardó,37,el Carmel,907,3,13,1
2015-01-01,7,Horta-Guinardó,37,el Carmel,683,3,13,2
2015-01-01,7,Horta-Guinardó,37,el Carmel,801,3,14,1
2015-01-01,7,Horta-Guinardó,37,el Carmel,662,3,14,2
2015-01-01,7,Horta-Guinardó,37,el Carmel,689,3,15,1
2015-01-01,7,Horta-Guinardó,37,el Carmel,538,3,15,2
2015-01-01,7,Horta-Guinardó,37,el Carmel,556,3,16,1
2015-01-01,7,Horta-Guinardó,37,el Carmel,382,3,16,2
2015-01-01,7,Horta-Guinardó,37,el Carmel,327,3,17,1
2015-01-01,7,Horta-Guinardó,37,el Carmel,148,3,17,2
2015-01-01,7,Horta-Guinardó,37,el Carmel,131,3,18,1
2015-01-01,7,Horta-Guinardó,37,el Carmel,44,3,18,2
2015-01-01,7,Horta-Guinardó,37,el Carmel,28,3,19,1
2015-01-01,7,Horta-Guinardó,37,el Carmel,9,3,19,2
2015-01-01,7,Horta-Guinardó,37,el Carmel,9,3,20,1
2015-01-01,7,Horta-Guinardó,37,el Carmel,..,4,0,1
